Review ID,Submission Date,Initial Publish Date,Review Authorization Source,Moderation Status,Content Codes,User ID,Product ID,Product Name,Category,Category ID,Top Level Category,Top Level Category ID,"Category
Hierarchy",Product Brand,Featured Badge,Staff Badge,Expert Badge,Merit Rank,Is a Ratings-Only Review,Review Title,User Nickname,User Location,User Email Address,Shared Review with Facebook,Review Published Email,Review Commented Email,Overall Rating,Online Experience,Account Benefits,Customer Service,Rewards Program,Recommend to a Friend,Pros,Cons,Review Text,Client Comments,Photo 1,Photo 2,Video 1,# of Comments,"# of Comments
Approved","# of Comments
Rejected","# of Comments
in Moderation","# of Comments 
with Photo","# of Comments 
with Video","# of Helpful
Votes","# of Not Helpful
Votes","# of Inappropriate
Votes",Client Response 1,Response Department 1,Response Name 1,Response Type 1,Age,Member Since,Location,Net Promoter Score,Net Promoter Comment,Product Page URL,Campaign ID,Locale,Originating Domain,Display Code,Session Parameters
56893851,4/11/2014,4/11/2014,SITE,APPROVED,MKT MA,1030941267,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Perfect 1st Credit Card,Chris91,,,0,No,No,5,5,4,5,4,Yes,,,"If you are considering getting a credit card for the first time, go with this one. The iOS app is very easy and quick to use. If you forget to make a payment, you are forgiven the first time. I even got a $5 Starbucks gift card out of the blue! If you can get a buddy to sign up, you get credited $50!! There are a fair amount of retailers that participate in their gift card program. More would be better, but most states let you get a generic Discover gift card that I believe can be used anywhere. But that isn't really something that I can blame on Discover.",,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,2013,New Jersey,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56893652,4/11/2014,4/11/2014,SITE,APPROVED,MKT,1031126274,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Awesome,Onella,,,0,No,No,5,5,5,5,5,Yes,,,I would have to say that my experience has been great. It is easy to manage and has great cash back deals etc.. This has been a great first experience in the credit card world.,,,,,0,0,0,0,0,0,0,0,0,,,,,18-30,2013,Kansas,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56837513,4/11/2014,4/11/2014,SITE,APPROVED,,1029395168,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Would definitely recommend to a friend!,Jenn123,,,0,No,No,5,5,4,5,5,Yes,,,I couldn't ask for a better credit card! I have never had any problems with my Discover it card and I love the cash back bonuses.,,,,,0,0,0,0,0,0,0,0,0,,,,,18-30,2012,New York,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56835852,4/11/2014,4/11/2014,SITE,APPROVED,,1030950352,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Good startup card for students..best cashback,Raghavendra92,,,0,No,No,4,4,4,4,5,Yes,,,"If you are a student and planning to get your first credit card,probably this is the one.Good card with reasonable credit and best cashback program",,,,,0,0,0,0,0,0,0,0,0,,,,,18-30,2013,Illinois,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56794489,4/9/2014,4/9/2014,SITE,APPROVED,,1030557880,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,"Well done, well done indeed.",Impressed,,,0,No,No,5,5,5,5,5,Yes,,,"I have avoided credit cards like the plague for over a decade. I know several people that use them and are happy with them. I had contemplated getting one again and then I received the offer from Discover. I elected to apply and received a prompt approval. All interactions with customer service have met or exceeded my standards, which are quite high. I was and still am very pleased. I very much enjoy the many features of the card. I would also like to thank Discover for the meticulous training of their customer service staff. Many businesses are quite lacking anymore. Keep up the good work! Job very well done!",,,,,0,0,0,0,0,0,0,0,0,,,,,31-40,2013,California,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56772137,4/9/2014,4/9/2014,SITE,APPROVED,,1029536044,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Discover Card Love it,Sumi,,,0,No,No,5,5,5,5,5,Yes,,,Great rewards for the card. Really like how I am able to enroll in various reward programs each month and get additional benefits by using the card,,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,2013,Virginia,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56764841,4/9/2014,4/9/2014,SITE,APPROVED,,1031659521,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,it card,jakerusnick,,,0,No,No,5,4,5,5,5,Yes,,,Got this card to start my credit history. Have not had one problem with Discover. Excellent choice for someone starting their credit.,,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,2013,Tennessee,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56760030,4/8/2014,4/8/2014,SITE,APPROVED,,1030976617,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Great card for rebuilding or starting new credit,JIMM,,,0,No,No,5,5,5,5,5,Yes,,,"I love that you are given your credit score for free, plus all the cash back adventages. I is a great card to start new credit or rebuild it.",,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,2013,Texas,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56759663,4/8/2014,4/8/2014,SITE,APPROVED,MKT,1029954071,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Recommended 100%,cooldt,,,0,No,No,5,5,5,5,5,Yes,,,"Discover has been nothing but extraordinary ever since my first day with them. Not only do they have a killer cash back program, but they offer great member benefits as well, such as free travel insurance. They also allow card holders to open up a fee-free discover checking account. They truly care about their customers!",,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,2013,West Virginia,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56759456,4/8/2014,4/8/2014,SITE,APPROVED,MKT,1030905197,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Great for just Starting Out,NewCCUser,,,0,No,No,5,5,5,5,4,Yes,,,"If you're anything like me, then you're pretty terrified to open up your first credit card. It was only after much research and talking with other people who use Discover did I finally decide to choose DiscoverIt. I am so glad I did!
It is so easy to access my account and pay my bill. Plus the cash back program is AWESOME! I didn't think I was going to rack up many points but so far I've gotten quite a few and can use them for help with school in the future. This is a great beginner card and is a great way to bridge the gap between financial dependence on your parents to independence as an adult.",,,,,0,0,0,0,0,0,0,0,0,,,,,18-30,2013,Louisiana,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56751650,4/8/2014,4/8/2014,SITE,APPROVED,MKT,1031162329,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Great card,AdamW,,,0,No,No,5,5,4,4,4,Yes,,,"Great card, hassle free, easy to use and manage. The online site is very helpful and easy to use.",,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,,Mississippi,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56749068,4/8/2014,4/8/2014,SITE,APPROVED,,1031778584,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Great card,uNCSUcks,,,0,No,No,5,5,5,5,5,Yes,,,"I use it everyday for all my purchases. I thought I would find places that do not accept it, but this has not been in issue thusfar. Love the monthly credit score update and online access!",,,,,0,0,0,0,0,0,1,0,0,,,,,31-40,2013,North Carolina,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56739986,4/8/2014,4/8/2014,SITE,APPROVED,PF,1030994919,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Love it,spontaneous,,,0,No,No,5,5,3,5,5,Yes,,,"This is my first credit card and I love it. I pay my bill every time I use it so I'm increasing my credit score every month. :) I'm glad that Discover allowed me to get my first card through them. I've accumulated over $200 with the cash back program which is amazing if you like to buy a lot of things like me. This card is great, and you should definitely get it if you are ready to get a card.

The only downfall is that since i like to pay my bill every time I use it, it won't allow me to pay the whole bill if it's not in the payment box and is still pending. You cannot make payment higher than the payment that they have set it. If you like to pay your credit card, once a month, then it won't affect you as much.",,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,2013,Minnesota,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56663099,4/7/2014,4/7/2014,SITE,APPROVED,MKT,1030890370,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,The Best,AlexandraR0712,,,0,No,No,5,5,5,5,5,Yes,,,The best! I love my Discover. Its very clear and accessible. Greatly recommend for college students.,,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,2013,Texas,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56660286,4/7/2014,4/7/2014,SITE,APPROVED,,1031406996,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,clean is always better,Bikranta,,,0,No,No,5,4,4,5,4,Yes,,,"my old card lost its paint on the bulging area. i hate that. this card is really good. there is no any bulging area are nothing written in front. i just love it...
good work discover : )",,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,2013,Virginia,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56655352,4/7/2014,4/7/2014,SITE,APPROVED,,1031463490,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Great Card,cathyniann,,,0,No,No,5,5,5,5,5,Yes,,,Great card!!!!! Easy to apply and get cash back loveit,,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,2013,Iowa,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56654514,4/7/2014,4/7/2014,SITE,APPROVED,,1030053180,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Excellent,Notavailable,,,0,No,No,5,5,5,,5,Yes,,,Excellent!! Enough said! The discover it card is the perfect credit card to build up some first time credit!,,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,2013,Nebraska,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56642913,4/7/2014,4/7/2014,SITE,APPROVED,,1029676984,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Fantastic First Card,Ryanpt,,,0,No,No,5,5,5,5,5,Yes,,,The Discover it card has been nothing but great. The reward program is just one of the many benefits of owning this card. I would definitely recommend this card to anyone looking for a first credit card/.,,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,2013,Rhode Island,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56640906,4/7/2014,4/7/2014,SITE,APPROVED,,1030836617,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,The best credit card I have in my wallet!!,beanie1,,,0,No,No,5,5,5,5,5,Yes,,,"I love this card. I like the security of the account number on the back of the card. I like the rewards program, it is nice to pick how you earn the rewards. I can see in the future, that I will be using this card more, and eventually closing another one that I have out.",,,,,0,0,0,0,0,0,1,0,0,,,,,41-50,2013,Pennsylvania,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56639211,4/7/2014,4/7/2014,SITE,APPROVED,,1030608018,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,College Student,Kelsey,,,0,No,No,5,5,5,5,5,Yes,,,"Discover has been a lifesaver. No hidden fees and I love the fact that my FICO score is on my statements, so I do not have to guess. Awesome!!!!",,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,2013,Arizona,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56629757,4/7/2014,4/7/2014,SITE,APPROVED,,1029388475,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,"Great card, great rewards",jenpink7,,,0,No,No,5,5,5,5,5,Yes,,,"Have only had this card for about a year now, but have NEVER had a problem with it. Great cash back bonus' and easy online access. MUST HAVE!",,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,2013,Florida,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56609892,4/6/2014,4/6/2014,SITE,APPROVED,MKT,1030247837,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Love it!,END52,,,0,No,No,5,5,4,4,3,Yes,,,"As a college student it is nice to have a credit card that has no fees and still provides cash back bonuses. I like the idea of having a credit card, not only for emergencies, but as a way to build my credit for the future. Discover It is definitely a must for any responsible college student!",,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,2013,Wyoming,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56573990,4/5/2014,4/5/2014,SITE,APPROVED,CRN,1029356134,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,A breath of fresh air.,JD00,,,0,No,No,5,5,5,5,5,Yes,,,"I especially love Discover's customer service. Always top notch, easy to understand, fast to reach. I prefer calling in much more than times when I must contact American Express (which seems to have call centers in India). The website is laid out excellently, with great tools to analyze your spending and see where your money is going. Keep up the great work!",,,,,0,0,0,0,0,0,2,0,0,,,,,18-30,2012,North Carolina,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56573032,4/5/2014,4/5/2014,SITE,APPROVED,,1030167932,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Customer Service,bzachattack,,,0,No,No,5,5,,5,4,Yes,,,"Your customer service is awesome. They explain things to me in a way that I would understand and they are very pleasant to talk to. I would recommend this to a friend any day of the week. I also really like that I can see my FICO credit score. Overall, I am very satisfied with having this card as my first credit card. Thank You!",,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,2013,New York,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56500990,4/4/2014,4/5/2014,SITE,APPROVED,,1030946514,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Great first credit cards for those in college.,Ravenstar,,,0,No,No,5,5,5,5,5,Yes,,,I was looking for a credit card that I could get while in college and use to build my credit before graduation. I called Discover and talked to a sales representative that walked me through all of the initial set up in less than 30 minutes. Within two weeks I had my first credit card and could continue with my day to day life.,,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,2013,North Carolina,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56500846,4/4/2014,4/5/2014,SITE,APPROVED,,1026843679,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Awesome card all around!,Rach,,,0,No,No,5,5,4,5,4,Yes,,,"I started out with the Discover student card and was shocked by the fantastic customer service and great rewards programs. I have since graduated and Discover is the only card I use, because no other cash back rewards program compares. Bonus: NO annual fees",,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,2011,New York,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56499555,4/4/2014,4/4/2014,SITE,APPROVED,,1030394296,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,My first credit card makes everything works!,EngineerWilliam,,,0,No,No,5,5,5,5,5,Yes,,,"Discover card is very friendly to be used and it has very good reward program, which make more benefit to me.

Thanks Discover Card !! Love it !!",,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,2013,Pennsylvania,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56426193,4/3/2014,4/4/2014,SITE,APPROVED,,1030373915,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Great Card!!,jandm05,,,0,No,No,5,5,5,5,5,Yes,,,"There are so many benefits to using this card, I have earned a lot of cash back bonus, and they even sent me a Starbucks gift card for Christmas! I really appreciate that every time I have had any questions or concerns, someone is quickly available to help me. Being able to view my credit score really helps me be able to track it, and build on it. I would definitely recommend this card, especially for a starter for people just starting out.",,,,,0,0,0,0,0,0,1,0,0,,,,,18-30,2013,Michigan,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56424535,4/3/2014,4/3/2014,SITE,APPROVED,PS,1031773386,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Great card,MiniLiu,,,0,No,No,5,5,5,5,5,Yes,,,This card is so convenient! You can basically use it everywhere. The only thing that can be better is if the transactions can be posted to the account faster.,,,,,0,0,0,0,0,0,0,0,0,,,,,18-30,,New York,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56388740,4/2/2014,4/2/2014,SITE,APPROVED,PF PS,1031282160,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Just a thought,MightyHusky,,,0,No,No,4,5,5,5,4,Yes,,,"Wish you would do points for groceries and gas because stuff like home improvement rewards doesn't matter to me. 2 percent groceries year round and 3 for gas, just a thought.",,,,,0,0,0,0,0,0,2,0,0,,,,,18-30,2013,Oklahoma,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56382442,4/2/2014,4/2/2014,SITE,APPROVED,,1030559105,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Review,Bob9879,,,0,No,No,5,5,3,3,4,Yes,,,"Good overall, easy to use. I enjoy using my credit card when I'm out of funds in my bank, but I also don't go overboard.",,,,,0,0,0,0,0,0,0,0,0,,,,,18-30,2013,Iowa,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56251865,4/1/2014,4/1/2014,SITE,APPROVED,,1030779365,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Highly Satisfied,MeganW1234,,,0,No,No,5,5,4,5,4,Yes,,,"My Discover card has proven its usefulness time and time again. I haven't really heard much about the travel assistance or car rental programs, but I'm not overly concerned about that. I know that if I were to look for this information, Discover would have it in a relatively easy-to-find location. This is my favorite credit card, and I recommend it to anyone who asks my opinion.",,,,,0,0,0,0,0,0,0,0,0,Thanks for talking us up—we love that. And glad to hear your Discover card is coming in handy. You’ll find our travel assistance and car rental info at Discover.com/cardbenefits. Or just give us a call and we’ll tell you all about it. And thanks again for your vote of confidence!,Marketing,Megan B.,travel assistance,18-30,2013,Pennsylvania,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56244268,4/1/2014,4/1/2014,SITE,APPROVED,,1030536660,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Love this card,mmvr,,,0,No,No,5,5,4,5,5,Yes,,,"Love this card & all the benefits that come with it, especially the 5% cash-back bonus!",,,,,0,0,0,0,0,0,0,0,0,,,,,18-30,2013,Florida,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56239078,4/1/2014,4/1/2014,SITE,APPROVED,,1026273054,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,Top 50,,Amazing card!,decemberboy90,,,0,No,No,5,5,5,5,5,Yes,,,I have been a discover member for 3 years now. Just recently switched to the IT card. Absolutely love it!,,,,,0,0,0,0,0,0,0,0,0,,,,,18-30,2011,Michigan,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56218242,3/31/2014,4/1/2014,SITE,APPROVED,,1029474324,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Love it!,Lauras94,,,0,No,No,5,5,5,5,5,Yes,,,"I LOVE the discover it card. easy payments, awesome cashback options... love it.",,,,,0,0,0,0,0,0,0,0,0,,,,,18-30,2012,New York,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56173362,3/31/2014,3/31/2014,SITE,APPROVED,CRN,1030261320,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Discover is great,jayP,,,0,No,No,5,5,,5,5,Yes,,,"I love the service that discover provides. It comes second after American Express, but almost compatible. Love it",,,,,0,0,0,0,0,0,0,0,0,,,,,18-30,2013,New Jersey,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56171098,3/30/2014,3/31/2014,SITE,APPROVED,,1030916227,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,great card,Brisingr,,,0,No,No,5,4,5,5,5,Yes,,,"love the cashback rewards...

The price protection program is also awesome.",,,,,0,0,0,0,0,0,0,0,0,,,,,18-30,2013,Florida,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56167070,3/30/2014,3/30/2014,SITE,APPROVED,,1030665393,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,wonderful card,sushma,,,0,No,No,5,5,5,5,5,Yes,,,"i really love discover student card,it was approved in few days arrived sooner than expected,customer care is wonderful as they clarify each and everything that you need.overall wonderful card and i definitely recommend to every one.",,,,,0,0,0,0,0,0,0,0,0,,,,,18-30,2013,Arkansas,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56146479,3/30/2014,3/30/2014,SITE,APPROVED,,1030975472,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Amazing,Stev0,,,0,No,No,5,4,4,4,5,Yes,,,Great card and first to accept me. Absolutely phenomenal. Wouldn't recommend anyone else.,,,,,0,0,0,0,0,0,0,0,0,,,,,18-30,2013,Pennsylvania,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56139280,3/29/2014,3/30/2014,SITE,APPROVED,MKT,1031662321,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Discover Student Card,PoorGraduateStudent,,,0,No,No,5,5,5,5,4,Yes,,,I love the Discover Student Card. Great opportunities for cash back and very good customer service. I would recommend it to anyone looking for a student credit card.,,,,,0,0,0,0,0,0,0,0,0,,,,,18-30,,,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56136058,3/29/2014,3/30/2014,SITE,APPROVED,MKT,1031668524,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,LOVE LOVE LOVE,Stevie31,,,0,No,No,5,5,5,5,5,Yes,,,Best card!!! Rewards me for shopping! Doesn't get any better than that. Customer services reps are SOOOO nice. Always talk to someone right away. I never feel like I'm talking to a credit company. They are the epitome of what customer service should be like!,,,,,0,0,0,0,0,0,0,0,0,,,,,31-40,2013,Delaware,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56110359,3/28/2014,3/29/2014,SITE,APPROVED,,1030744693,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Awesome card for college students,RCMAN,,,0,No,No,5,5,5,5,5,Yes,,,I use it mostly for gas and books for school. I love it.,,,,,0,0,0,0,0,0,0,0,0,,,,,18-30,2013,Pennsylvania,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56097878,3/28/2014,3/28/2014,SITE,APPROVED,,1031340912,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,"Easy to use and track spending, Great for building credit.",collegecellist,,,0,No,No,5,5,4,4,4,Yes,,,"I've had my Discover It card for several months. I normally use it for several small purchases each month, especially purchases that are in whichever category is receiving 5% cashback bonus as opposed to the regular 1% cashback bonus. When I called to activate the card I was pleasantly surprised at how quickly the phone was answered, and that I only ever spoke with a real person (who also happened to be very nice, and polite). Although the call was brief, because of that great experience I would not be afraid to call Discover again. I have also only had good experiences with the online system, through which I can always track my spending and can make payments on my statement as soon as it is available. I also like that there are reminder texts and/or emails about when your statement becomes available and what the balance is. Additionally, there are always lots of deals where you can receive 15 or 20% cashback or other bonuses for shopping at specific vendors (Macy's, 1800FLOWERS, Target, etc) online through the Discover website.",,,,,0,0,0,0,0,0,5,0,0,,,,,18-30,2013,Idaho,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56078113,3/27/2014,3/28/2014,SITE,APPROVED,,1031164484,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Impressed,LovingThisCard,,,0,No,No,5,5,5,2,5,Yes,,,"I have never been more impressed with a credit card before. With all of the rewards and offers, including no annual fee, this card is hard to beat.",,,,,0,0,0,0,0,0,0,0,0,,,,,18-30,2013,New Jersey,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56070625,3/27/2014,3/28/2014,SITE,APPROVED,,1031267953,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Love this card!!!,NetteNette,,,0,No,No,5,5,5,5,5,Yes,,,I love all the benefits and rewards this card offers. I will definitely be recommending this card to others!,,,,,0,0,0,0,0,0,0,0,0,,,,,31-40,2013,Kansas,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56054954,3/27/2014,3/28/2014,SITE,APPROVED,MKT,1024769883,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,My favorite and most rewarding credit card in my wallet!,Alberto,,,0,No,No,5,5,5,5,5,Yes,,,I have 3 other credit cards and my Discover It card is my go-to every time! Customer Service is quick and courteous and you can't beat the built in rewards!,,,,,0,0,0,0,0,0,0,0,0,,,,,18-30,2010,Alabama,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56054277,3/27/2014,3/28/2014,SITE,APPROVED,,1030650310,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,Amazing First Credit Card,Tallywa,,,0,No,No,5,5,5,5,5,Yes,,,"I never wanted to have to get a credit card, but when my mom pushed me to start building credit I found Discover. They by far have some of the friendliest service people I have ever talked to, and they actually speak english! I love the online dashboard and the accessibility of the android app. I love Discover!",,,,,0,0,0,0,0,0,0,0,0,,,,,18-30,2013,Massachusetts,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
56037083,3/26/2014,3/27/2014,SITE,APPROVED,,1030170635,DSIT,Discover It for Students,Discover It for Students,DSIT,Discover It for Students,DSIT,Discover It for Students,,,,,,,its a good credit card,immortal90,,,0,No,No,5,5,5,5,5,No,,,its a good credit card as long that you pay your balance and i like the way they increase your credit limit automatically when you pay your balance .and i also like the rewards program how you get money back for purchases done.,,,,,0,0,0,0,0,0,0,0,0,,,,,18-30,2013,New York,,,https://www.discover.com/credit-cards/student/,,en_US,reviews.discovercard.com,8500-en_us,
