Review ID,Submission Date,Initial Publish Date,Review Authorization Source,Moderation Status,Content Codes,User ID,Product ID,Product Name,Category,Category ID,Top Level Category,Top Level Category ID,"Category
Hierarchy",Product Brand,Featured Badge,Staff Badge,Expert Badge,Merit Rank,Is a Ratings-Only Review,Review Title,User Nickname,User Location,User Email Address,Shared Review with Facebook,Review Published Email,Review Commented Email,Overall Rating,Online Experience,Account Benefits,Customer Service,Rewards Program,Recommend to a Friend,Pros,Cons,Review Text,Client Comments,Photo 1,Photo 2,Video 1,# of Comments,"# of Comments
Approved","# of Comments
Rejected","# of Comments
in Moderation","# of Comments 
with Photo","# of Comments 
with Video","# of Helpful
Votes","# of Not Helpful
Votes","# of Inappropriate
Votes",Client Response 1,Response Department 1,Response Name 1,Response Type 1,Age,Member Since,Location,Net Promoter Score,Net Promoter Comment,Product Page URL,Campaign ID,Locale,Originating Domain,Display Code,Session Parameters
63166120,7/23/2014,7/23/2014,SITE,APPROVED,MKT,1032008521,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,My Discover!,Munding,,,0,No,No,4,5,5,5,4,Yes,,,"I have yet to really rack up any rewards, but I'm loving the card so far. I feel so secure with the Discover card, and they are easy to contact! They are also very friendly and seem like they really care about their cardholders. Discover also lets me see everything going on with my card, and signing up with the rewards is easy and fast! Thank you Discover!",,,,,0,0,0,0,0,0,18,8,0,,,,,18-30,,Ohio,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63160115,7/23/2014,7/23/2014,SITE,APPROVED,MA,1030562396,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,This the BEST credit card,Darster,,,0,No,No,5,5,5,5,5,Yes,,,"I have been completely satisfied with Discover card for many years. When they thought there was questionable purchases on my account I was notified and could verify the out of state purchases while traveling. I never had that security with any other card, as a result I only use Discover. Rarely I will run into a no acceptance of this card. When this happens I no longer shop there. The only exception I have made is Costco but I wouldn't change to the card accepted I just use my bank debit card.

I pay everything from my insurance to gas and I would never change.",,,,,0,0,0,0,0,0,21,4,0,,,,,Over 65,1989,Pennsylvania,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63152352,7/23/2014,7/23/2014,SITE,APPROVED,,1030673051,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,It is the new thing,Itpays2discover,,,0,No,No,5,5,4,5,4,Yes,,,I love the design of the new It card. I love the fact that the numbers can not wear out the same way the older cards can. I also enjoy the exceptional customer service Discover offers their card members. Discover is one credit card I definitely recommend to my friends and family.,,,,,0,0,0,0,0,0,17,2,0,,,,,41-50,1996,Minnesota,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63148855,7/23/2014,7/23/2014,SITE,APPROVED,,1030971244,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,Discover the World With Your Discover Card,Samps4,,,0,No,No,5,5,5,5,5,Yes,,,Nice Company to do Business with. Discover Call Center is Second to None!,,,,,0,0,0,0,0,0,18,4,0,,,,,51-65,2013,Florida,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63147355,7/23/2014,7/23/2014,SITE,APPROVED,,1029819847,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,Good Student Credit Card,Rolltide117,,,0,No,No,4,5,4,3,3,Yes,,,Great card! Love how I can access my credit score!,,,,,0,0,0,0,0,0,15,5,0,,,,,18-30,2013,Alabama,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63146881,7/23/2014,7/23/2014,SITE,APPROVED,,1030330454,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,Great card,Blossom,,,0,No,No,5,5,5,,5,Yes,,,I have no problems with this card. Thankful most for the increase of the credit limit when I keep my promise to pay on time or before time. It shows you appreciate your customers.,,,,,0,0,0,0,0,0,20,3,0,,,,,51-65,2013,Maryland,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63141930,7/23/2014,7/23/2014,SITE,APPROVED,,1032281786,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,Card,HeatherH,,,0,No,No,5,5,5,5,5,Yes,,,"Excellent service. When I have called the customer service center, everyone I have talked to has been wonderful.",,,,,0,0,0,0,0,0,13,2,0,,,,,31-40,2013,Kansas,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63121280,7/23/2014,7/23/2014,SITE,APPROVED,,1030457956,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,My best credit card,Devon,,,0,No,No,5,5,5,5,5,Yes,,,"I have both the Discover It card and the Capital One Venture card, I love the Discover It card more because it has more feature such as the spending analysis tool. The rewards i find are better on the Discover It card and I love the 5% cash back themes!",,,,,0,0,0,0,0,0,29,16,1,,,,,18-30,2013,Kentucky,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63082241,7/23/2014,7/23/2014,SITE,APPROVED,PS,1029968846,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,Good credit card,babygargola21,,,0,No,No,5,5,5,4,5,Yes,,,"Discover It is my favorite credit card. Some of the features and benefits I like are as follows. I enjoy the automatic credit line increases. In addition I enjoy the rewards programs. I wish there was more offers to earn 5% for every purchase for a limited time. Lastly, another feature I really love is the free credit score which is imperative to be aware of and Discover understands the importance of clients knowing their credit score. Thanks for that feature. I would recommend the Discover It credit card to family and friends. Great job so far.",,,,,0,0,0,0,0,0,27,9,0,,,,,31-40,2013,Florida,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
63056576,7/23/2014,7/23/2014,SITE,APPROVED,,1030540738,DCIT,Discover It,Discover It,DCIT,Discover It,DCIT,Discover It,,,,,,,why to like discover card,yo111,,,0,No,No,5,,,,,Yes,,,Low rate and kinda pointless but i do love orange and blue together. My two favorite colors make the card!,,,,,0,0,0,0,0,0,25,10,0,,,,,18-30,2013,Illinois,,,http://www.discovercard.com/it,,en_US,reviews.discovercard.com,8500-en_us,
